file_path,category_urdu,category_english,text_sample
2023\10\20250618_124121_خلائی افق کا ا_فتاب ہیں خواتین_ ا_سیہ خان.txt,سیاست,politics,"Title: خلائی افق کا آفتاب ہیں خواتین: آسیہ خان

Published: -اکتوبر 31, 2023
Author: 

============..."
2023\10\20250618_124122_خلائی افق کا ا_فتاب ہیں خواتین_ ا_سیہ خان.txt,سیاست,politics,"Title: خلائی افق کا آفتاب ہیں خواتین: آسیہ خان

Published: -اکتوبر 31, 2023
Author: 

============..."
2023\10\20250618_124124_سائنس میں مسلم خواتین_ ڈاکٹر روبینہ.txt,سیاست,politics,"Title: سائنس میں مسلم خواتین: ڈاکٹر روبینہ

Published: -اکتوبر 30, 2023
Author: 

==================..."
2023\10\20250618_124126_سائنس میں مسلم خواتین_ ڈاکٹر روبینہ.txt,سیاست,politics,"Title: سائنس میں مسلم خواتین: ڈاکٹر روبینہ

Published: -اکتوبر 30, 2023
Author: 

==================..."
2023\10\20250618_124128_منفرد زبان و بیان کا ناول __ریت سمادھی__ _زیبافارو.txt,سیاست,politics,"Title: منفرد زبان و بیان کا ناول ’’ریت سمادھی‘‘ :زیبافاروقی

Published: -اکتوبر 27, 2023
Author: 

=..."
2023\10\20250618_124130_منفرد زبان و بیان کا ناول __ریت سمادھی__ _زیبافارو.txt,سیاست,politics,"Title: منفرد زبان و بیان کا ناول ’’ریت سمادھی‘‘ :زیبافاروقی

Published: -اکتوبر 27, 2023
Author: 

=..."
2023\10\20250618_124131_دبستان لکھنو_ کی چند ممتاز مرثیہ نگار خواتین_رانی .txt,سیاست,politics,"Title: دبستان لکھنؤ کی چند ممتاز مرثیہ نگار خواتین:رانی حفیظ

Published: -اکتوبر 27, 2023
Author: 
..."
2023\10\20250618_124133_دبستان لکھنو_ کی چند ممتاز مرثیہ نگار خواتین_رانی .txt,سیاست,politics,"Title: دبستان لکھنؤ کی چند ممتاز مرثیہ نگار خواتین:رانی حفیظ

Published: -اکتوبر 27, 2023
Author: 
..."
2023\10\20250618_124151_ابن کنول _ بحیثیت خاکہ نگار _ڈاکٹر آفرین شبر.txt,سیاست,politics,"Title: ابن کنول : بحیثیت خاکہ نگار :ڈاکٹر آفرین شبر

Published: -اکتوبر 25, 2023
Author: 
Original U..."
2023\10\20250618_124151_اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر_.txt,سیاست,politics,"Title: اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر:ڈاکٹر گلشن مسرت

Published: -اکتوبر 26, 202..."
2023\10\20250618_124151_نحویات کیا ہے__سید یحی نشیط.txt,سیاست,politics,"Title: نحویات کیا ہے؟:سید یحی نشیط

Published: -اکتوبر 23, 2023
Author: 
Original URL: https://ncpul..."
2023\10\20250618_124153_اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر_.txt,سیاست,politics,"Title: اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر:ڈاکٹر گلشن مسرت

Published: -اکتوبر 26, 202..."
2023\10\20250618_124155_اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر_.txt,سیاست,politics,"Title: اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر:ڈاکٹر گلشن مسرت

Published: -اکتوبر 26, 202..."
2023\10\20250618_124157_ابن کنول _ بحیثیت خاکہ نگار _ڈاکٹر آفرین شبر.txt,سیاست,politics,"Title: ابن کنول : بحیثیت خاکہ نگار :ڈاکٹر آفرین شبر

Published: -اکتوبر 25, 2023
Author: 

=========..."
2023\10\20250618_124158_ابن کنول _ بحیثیت خاکہ نگار _ڈاکٹر آفرین شبر.txt,سیاست,politics,"Title: ابن کنول : بحیثیت خاکہ نگار :ڈاکٹر آفرین شبر

Published: -اکتوبر 25, 2023
Author: 

=========..."
2023\10\20250618_124201_نحویات کیا ہے__سید یحی نشیط.txt,سیاست,politics,"Title: نحویات کیا ہے؟:سید یحی نشیط

Published: -اکتوبر 23, 2023
Author: 

==========================..."
2023\10\20250618_124202_نحویات کیا ہے__سید یحی نشیط.txt,سیاست,politics,"Title: نحویات کیا ہے؟:سید یحی نشیط

Published: -اکتوبر 23, 2023
Author: 

==========================..."
2023\10\20250618_124220_عرفان صدیقی_ کچھ یادیں کچھ باتیں_ شعیب نظام.txt,سیاست,politics,"Title: عرفان صدیقی: کچھ یادیں کچھ باتیں: شعیب نظام

Published: -اکتوبر 20, 2023
Author: 
Original UR..."
2023\10\20250618_124220_مابعد جدیدیت اور اردو افسانے کی نئی تخلیقی فضا_پیر.txt,سیاست,politics,"Title: مابعد جدیدیت اور اردو افسانے کی نئی تخلیقی فضا:پیر زادہ محمد زاہد

Published: -اکتوبر 20, 202..."
2023\10\20250618_124222_مابعد جدیدیت اور اردو افسانے کی نئی تخلیقی فضا_پیر.txt,سیاست,politics,"Title: مابعد جدیدیت اور اردو افسانے کی نئی تخلیقی فضا:پیر زادہ محمد زاہد

Published: -اکتوبر 20, 202..."
2023\10\20250618_124224_مابعد جدیدیت اور اردو افسانے کی نئی تخلیقی فضا_پیر.txt,سیاست,politics,"Title: مابعد جدیدیت اور اردو افسانے کی نئی تخلیقی فضا:پیر زادہ محمد زاہد

Published: -اکتوبر 20, 202..."
2023\10\20250618_124241_تانیثیت اور لاتانیثیت کے درمیان جھولتا افسانہ _پت .txt,سیاست,politics,"Title: تانیثیت اور لاتانیثیت کے درمیان جھولتا افسانہ ’پت جھڑ کی آواز‘:معراج امحد معراج

Published: ..."
2023\10\20250618_124241_عربی ادب میں سفرنامہ نگاری کی روایت_ ثمامہ فیصل.txt,سیاست,politics,"Title: عربی ادب میں سفرنامہ نگاری کی روایت: ثمامہ فیصل

Published: -اکتوبر 18, 2023
Author: 
Origina..."
2023\10\20250618_124241_منفرد لب و لہجے کا شاعر_ شجاع خاور_صدام حسین.txt,سیاست,politics,"Title: منفرد لب و لہجے کا شاعر: شجاع خاور:صدام حسین

Published: -اکتوبر 19, 2023
Author: 
Original U..."
2023\10\20250618_124245_منفرد لب و لہجے کا شاعر_ شجاع خاور_صدام حسین.txt,سیاست,politics,"Title: منفرد لب و لہجے کا شاعر: شجاع خاور:صدام حسین

Published: -اکتوبر 19, 2023
Author: 

=========..."
2023\10\20250618_124246_منفرد لب و لہجے کا شاعر_ شجاع خاور_صدام حسین.txt,سیاست,politics,"Title: منفرد لب و لہجے کا شاعر: شجاع خاور:صدام حسین

Published: -اکتوبر 19, 2023
Author: 

=========..."
2023\10\20250618_124248_تانیثیت اور لاتانیثیت کے درمیان جھولتا افسانہ _پت .txt,سیاست,politics,"Title: تانیثیت اور لاتانیثیت کے درمیان جھولتا افسانہ ’پت جھڑ کی آواز‘:معراج امحد معراج

Published: ..."
2023\10\20250618_124250_تانیثیت اور لاتانیثیت کے درمیان جھولتا افسانہ _پت .txt,سیاست,politics,"Title: تانیثیت اور لاتانیثیت کے درمیان جھولتا افسانہ ’پت جھڑ کی آواز‘:معراج امحد معراج

Published: ..."
2023\10\20250618_124252_عربی ادب میں سفرنامہ نگاری کی روایت_ ثمامہ فیصل.txt,سیاست,politics,"Title: عربی ادب میں سفرنامہ نگاری کی روایت: ثمامہ فیصل

Published: -اکتوبر 18, 2023
Author: 

======..."
2023\10\20250618_124254_عربی ادب میں سفرنامہ نگاری کی روایت_ ثمامہ فیصل.txt,سیاست,politics,"Title: عربی ادب میں سفرنامہ نگاری کی روایت: ثمامہ فیصل

Published: -اکتوبر 18, 2023
Author: 

======..."
2023\10\20250618_124312_اعظم اثر کی غزل گوئی_ مقبول احمد مقبول.txt,سیاست,politics,"Title: اعظم اثر کی غزل گوئی: مقبول احمد مقبول

Published: -اکتوبر 13, 2023
Author: 
Original URL: ht..."
2023\10\20250618_124312_علمی جستجو کا استعارہ _ پروفیسر احمد حسن دانش_ڈاکٹ.txt,سیاست,politics,"Title: علمی جستجو کا استعارہ — پروفیسر احمد حسن دانش:ڈاکٹرنعمان قیصر

Published: -اکتوبر 17, 2023
Au..."
2023\10\20250618_124312_کافکا کا اکلوتا وارث _میلان کنڈیرا__اویس احمد.txt,سیاست,politics,"Title: کافکا کا اکلوتا وارث ’میلان کنڈیرا‘:اویس احمد

Published: -اکتوبر 17, 2023
Author: 
Original ..."
2023\10\20250618_124314_کافکا کا اکلوتا وارث _میلان کنڈیرا__اویس احمد.txt,سیاست,politics,"Title: کافکا کا اکلوتا وارث ’میلان کنڈیرا‘:اویس احمد

Published: -اکتوبر 17, 2023
Author: 

========..."
2023\10\20250618_124315_کافکا کا اکلوتا وارث _میلان کنڈیرا__اویس احمد.txt,سیاست,politics,"Title: کافکا کا اکلوتا وارث ’میلان کنڈیرا‘:اویس احمد

Published: -اکتوبر 17, 2023
Author: 

========..."
2023\10\20250618_124317_علمی جستجو کا استعارہ _ پروفیسر احمد حسن دانش_ڈاکٹ.txt,سیاست,politics,"Title: علمی جستجو کا استعارہ — پروفیسر احمد حسن دانش:ڈاکٹرنعمان قیصر

Published: -اکتوبر 17, 2023
Au..."
2023\10\20250618_124319_علمی جستجو کا استعارہ _ پروفیسر احمد حسن دانش_ڈاکٹ.txt,سیاست,politics,"Title: علمی جستجو کا استعارہ — پروفیسر احمد حسن دانش:ڈاکٹرنعمان قیصر

Published: -اکتوبر 17, 2023
Au..."
2023\10\20250618_124321_اعظم اثر کی غزل گوئی_ مقبول احمد مقبول.txt,سیاست,politics,"Title: اعظم اثر کی غزل گوئی: مقبول احمد مقبول

Published: -اکتوبر 13, 2023
Author: 

===============..."
2023\10\20250618_124323_اعظم اثر کی غزل گوئی_ مقبول احمد مقبول.txt,سیاست,politics,"Title: اعظم اثر کی غزل گوئی: مقبول احمد مقبول

Published: -اکتوبر 13, 2023
Author: 

===============..."
2023\10\20250618_124340_مضطر صدیقی_ محمد شاہد پٹھان.txt,سیاست,politics,"Title: مضطر صدیقی: محمد شاہد پٹھان

Published: -اکتوبر 12, 2023
Author: 
Original URL: https://ncpul..."
2023\10\20250618_124340_منموہن تلخ اور یاس یگانہ چنگیزی_ فیضان الحق.txt,سیاست,politics,"Title: منموہن تلخ اور یاس یگانہ چنگیزی: فیضان الحق

Published: -اکتوبر 13, 2023
Author: 
Original UR..."
2023\10\20250618_124341_منموہن تلخ اور یاس یگانہ چنگیزی_ فیضان الحق.txt,سیاست,politics,"Title: منموہن تلخ اور یاس یگانہ چنگیزی: فیضان الحق

Published: -اکتوبر 13, 2023
Author: 

==========..."
2023\10\20250618_124343_منموہن تلخ اور یاس یگانہ چنگیزی_ فیضان الحق.txt,سیاست,politics,"Title: منموہن تلخ اور یاس یگانہ چنگیزی: فیضان الحق

Published: -اکتوبر 13, 2023
Author: 

==========..."
2023\10\20250618_124345_مضطر صدیقی_ محمد شاہد پٹھان.txt,سیاست,politics,"Title: مضطر صدیقی: محمد شاہد پٹھان

Published: -اکتوبر 12, 2023
Author: 

==========================..."
2023\10\20250618_124347_مضطر صدیقی_ محمد شاہد پٹھان.txt,سیاست,politics,"Title: مضطر صدیقی: محمد شاہد پٹھان

Published: -اکتوبر 12, 2023
Author: 

==========================..."
2023\10\20250618_124404_ا_سمان ادب کا روشن ستارہ_ گیان چند جین.txt,سیاست,politics,"Title: آسمان ادب کا روشن ستارہ: گیان چند جین

Published: -اکتوبر 11, 2023
Author: 
Original URL: ht..."
2023\10\20250618_124404_اختراعی تدریس و اکتساب_فرحت علی.txt,سیاست,politics,"Title: اختراعی تدریس و اکتساب:فرحت علی

Published: -اکتوبر 11, 2023
Author: 
Original URL: https://n..."
2023\10\20250618_124404_مخطوطہ شناس_ محی الدین قادری زور_محمد اکمل شاداب.txt,سیاست,politics,"Title: مخطوطہ شناس: محی الدین قادری زور:محمد اکمل شاداب

Published: -اکتوبر 12, 2023
Author: 
Origin..."
2023\10\20250618_124407_مخطوطہ شناس_ محی الدین قادری زور_محمد اکمل شاداب.txt,سیاست,politics,"Title: مخطوطہ شناس: محی الدین قادری زور:محمد اکمل شاداب

Published: -اکتوبر 12, 2023
Author: 

=====..."
2023\10\20250618_124409_مخطوطہ شناس_ محی الدین قادری زور_محمد اکمل شاداب.txt,سیاست,politics,"Title: مخطوطہ شناس: محی الدین قادری زور:محمد اکمل شاداب

Published: -اکتوبر 12, 2023
Author: 

=====..."
2023\10\20250618_124412_ا_سمان ادب کا روشن ستارہ_ گیان چند جین.txt,سیاست,politics,"Title: آسمان ادب کا روشن ستارہ: گیان چند جین

Published: -اکتوبر 11, 2023
Author: 

===============..."
2023\10\20250618_124414_ا_سمان ادب کا روشن ستارہ_ گیان چند جین.txt,سیاست,politics,"Title: آسمان ادب کا روشن ستارہ: گیان چند جین

Published: -اکتوبر 11, 2023
Author: 

===============..."
2023\10\20250618_124416_اختراعی تدریس و اکتساب_فرحت علی.txt,سیاست,politics,"Title: اختراعی تدریس و اکتساب:فرحت علی

Published: -اکتوبر 11, 2023
Author: 

======================..."
2023\10\20250618_124418_اختراعی تدریس و اکتساب_فرحت علی.txt,سیاست,politics,"Title: اختراعی تدریس و اکتساب:فرحت علی

Published: -اکتوبر 11, 2023
Author: 

======================..."
2023\10\20250618_124434__خواب باقی ہیں_ ایک تجزیاتی مطالعہ_سید وضاحت مظہر.txt,سیاست,politics,"Title: ’خواب باقی ہیں‘ ایک تجزیاتی مطالعہ:سید وضاحت مظہر

Published: -اکتوبر 10, 2023
Author: 
Origi..."
2023\10\20250618_124434_ہندوستان میں نسائی نظم کے متنوع موضوعات_ سفینہ بیگ.txt,سیاست,politics,"Title: ہندوستان میں نسائی نظم کے متنوع موضوعات: سفینہ بیگم

Published: -اکتوبر 09, 2023
Author: 
Ori..."
2023\10\20250618_124436__خواب باقی ہیں_ ایک تجزیاتی مطالعہ_سید وضاحت مظہر.txt,سیاست,politics,"Title: ’خواب باقی ہیں‘ ایک تجزیاتی مطالعہ:سید وضاحت مظہر

Published: -اکتوبر 10, 2023
Author: 

====..."
2023\10\20250618_124438__خواب باقی ہیں_ ایک تجزیاتی مطالعہ_سید وضاحت مظہر.txt,سیاست,politics,"Title: ’خواب باقی ہیں‘ ایک تجزیاتی مطالعہ:سید وضاحت مظہر

Published: -اکتوبر 10, 2023
Author: 

====..."
2023\10\20250618_124440_ہندوستان میں نسائی نظم کے متنوع موضوعات_ سفینہ بیگ.txt,سیاست,politics,"Title: ہندوستان میں نسائی نظم کے متنوع موضوعات: سفینہ بیگم

Published: -اکتوبر 09, 2023
Author: 

==..."
2023\10\20250618_124442_ہندوستان میں نسائی نظم کے متنوع موضوعات_ سفینہ بیگ.txt,سیاست,politics,"Title: ہندوستان میں نسائی نظم کے متنوع موضوعات: سفینہ بیگم

Published: -اکتوبر 09, 2023
Author: 

==..."
2023\10\20250618_124501_ادبی متن کی قرا_ت اور غزل کے تفہیمی مسائل_محمد ریح.txt,سیاست,politics,"Title: ادبی متن کی قرأت اور غزل کے تفہیمی مسائل:محمد ریحان

Published: -ستمبر 29, 2023
Author: 
Ori..."
2023\10\20250618_124501_قومی اردو کونسل میں _ہندی پکھواڑا_ کی مناسبت سے ہن.txt,سیاست,politics,"Title: قومی اردو کونسل میں ‘ہندی پکھواڑا’ کی مناسبت سے ہندی میں مسابقۂ مضمون نویسی

Published: -ستم..."
2023\10\20250618_124501_وبائیں اور اردو ادب_ رئیس انور.txt,سیاست,politics,"Title: وبائیں اور اردو ادب: رئیس انور

Published: -اکتوبر 09, 2023
Author: 
Original URL: https://nc..."
2023\10\20250618_124502_وبائیں اور اردو ادب_ رئیس انور.txt,سیاست,politics,"Title: وبائیں اور اردو ادب: رئیس انور

Published: -اکتوبر 09, 2023
Author: 

=======================..."
2023\10\20250618_124503_وبائیں اور اردو ادب_ رئیس انور.txt,سیاست,politics,"Title: وبائیں اور اردو ادب: رئیس انور

Published: -اکتوبر 09, 2023
Author: 

=======================..."
2023\10\20250618_124529_تدوین متن میں قرا_ت کے مسائل_عبدالباری.txt,سیاست,politics,"Title: تدوین متن میں قرأت کے مسائل:عبدالباری

Published: -ستمبر 26, 2023
Author: 
Original URL: htt..."
2023\10\20250618_124529_قومی تعلیمی پالیسی 2020 _ ایک جائزہ_محمد اکبر القا.txt,سیاست,politics,"Title: قومی تعلیمی پالیسی 2020 : ایک جائزہ:محمد اکبر القادری

Published: -ستمبر 25, 2023
Author: 
Or..."
2023\10\20250618_124529_مولانا عبدالماجد دریابادی کی ڈرامانگاری_شہباز ارشد.txt,سیاست,politics,"Title: مولانا عبدالماجد دریابادی کی ڈرامانگاری:شہباز ارشد

Published: -ستمبر 22, 2023
Author: 
Origi..."
2023\11\20250618_114719_اخترالایمان کی مختصر نظمیں_ درخشاں انجم.txt,سیاست,politics,"Title: اخترالایمان کی مختصر نظمیں: درخشاں انجم

Published: -نومبر 23, 2023
Author: 
Original URL: ht..."
2023\11\20250618_114719_قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری_ثنا بانو.txt,سیاست,politics,"Title: قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری:ثنا بانو

Published: -نومبر 28, 2023
Author: 
Original UR..."
2023\11\20250618_114719_مشتاق احمد نوری کے افسانوں کا ا_ہنگ_ شبانہ عشرت.txt,سیاست,politics,"Title: مشتاق احمد نوری کے افسانوں کا آہنگ: شبانہ عشرت

Published: -نومبر 29, 2023
Author: 
Original..."
2023\11\20250618_114719_ناول _نوحہ گر_ کا بیانیاتی اسلوب_ انجم قدوائی.txt,سیاست,politics,"Title: ناول ’نوحہ گر‘ کا بیانیاتی اسلوب: انجم قدوائی

Published: -نومبر 30, 2023
Author: 
Original U..."
2023\11\20250618_114723_تامل ادب کے شاہکارـ_کوی کو _  عبدالرحمن _ شخصیت او.txt,سیاست,politics,"Title: تامل ادب کے شاہکارـ’کوی کو ‘  عبدالرحمن — شخصیت اور فن: یس۔جی۔ انیسہ بیگم

Published: -نومبر ..."
2023\11\20250618_114723_رشتوں کی مہک_ ڈاکٹر نغمہ جاوید ملک.txt,سیاست,politics,"Title: رشتوں کی مہک: ڈاکٹر نغمہ جاوید ملک

Published: -نومبر 21, 2023
Author: 
Original URL: https:/..."
2023\11\20250618_114723_لذت کش ا_لام کا شاعر_ سید فضل المتین چشتی_نورین عل.txt,سیاست,politics,"Title: لذت کش آلام کا شاعر: سید فضل المتین چشتی:نورین علی حق

Published: -نومبر 20, 2023
Author: 
O..."
2023\11\20250618_114728_استعماریت اور فرقہ وارانہ سیاست کی مزاحمت_ مولانا .txt,سیاست,politics,Title: استعماریت اور فرقہ وارانہ سیاست کی مزاحمت: مولانا آزاد اور ہندوستانی قوم کی تعمیر:مبصر: نایاب...
2023\11\20250618_114728_ناشاد اورنگ ا_بادی_ ساحر داؤد نگری.txt,سیاست,politics,"Title: ناشاد اورنگ آبادی: ساحر داؤد نگری

Published: -نومبر 17, 2023
Author: 
Original URL: https:/..."
2023\11\20250618_114728_گلابی اردو اور ملا رموزی _ولادت_ 15 جولائی 1896_ و.txt,سیاست,politics,"Title: گلابی اردو اور ملا رموزی (ولادت: 15 جولائی 1896، وفات: 1 جنوری 1952):مختار ٹونکی

Published: ..."
2023\11\20250618_114733_اردو میں تاریخی ناول نگاری کا ا_غاز_عمار شاہد.txt,سیاست,politics,"Title: اردو میں تاریخی ناول نگاری کا آغاز:عمار شاہد

Published: -نومبر 13, 2023
Author: 
Original U..."
2023\11\20250618_114733_تلنگانہ میں اردو کا منظرنامہ_شمس الہدی دریابادی.txt,سیاست,politics,"Title: تلنگانہ میں اردو کا منظرنامہ:شمس الہدی دریابادی

Published: -نومبر 15, 2023
Author: 
Original..."
2023\11\20250618_114733_محقق قاضی عبدالودود_عارف حسن وسطوی.txt,سیاست,politics,"Title: محقق قاضی عبدالودود:عارف حسن وسطوی

Published: -نومبر 14, 2023
Author: 
Original URL: https:/..."
2023\11\20250618_114737_عہد_ میر کا گمنام شاعر_مرمت خاں مرمت_سیفی سرونجی.txt,سیاست,politics,"Title: عہدِ میر کا گمنام شاعر:مرمت خاں مرمت:سیفی سرونجی

Published: -نومبر 08, 2023
Author: 
Origina..."
2023\11\20250618_114737_ماحولیاتی تحفظ اور پائیدار ترقی کے لیے طرز_ حیات م.txt,سیاست,politics,"Title: ماحولیاتی تحفظ اور پائیدار ترقی کے لیے طرزِ حیات میں تبدیلی:آفتاب عالم

Published: -نومبر 10,..."
2023\11\20250618_114737_پروفیسر مظفر حنفی کی تحریروں میں ہندوستانی عناصر_م.txt,سیاست,politics,"Title: پروفیسر مظفر حنفی کی تحریروں میں ہندوستانی عناصر:محمد خوشتر

Published: -نومبر 09, 2023
Autho..."
2023\11\20250618_114741_اردو تذکراتی تحقیق میں حنیف نقوی کے امتیازات _محمد.txt,سیاست,politics,"Title: اردو تذکراتی تحقیق میں حنیف نقوی کے امتیازات :محمد عبدالقادر

Published: -نومبر 08, 2023
Auth..."
2023\11\20250618_114741_طلبہ تعلیمی تناو_ کے نرغے میں_سید عاصم سہیل.txt,سیاست,politics,"Title: طلبہ تعلیمی تناؤ کے نرغے میں:سید عاصم سہیل

Published: -نومبر 07, 2023
Author: 
Original URL..."
2023\11\20250618_114741_مشائخ_ دہلی کی فارسی شاعری کا تجزیاتی مطالعہ_غلام .txt,سیاست,politics,"Title: مشائخِ دہلی کی فارسی شاعری کا تجزیاتی مطالعہ:غلام اختر

Published: -نومبر 06, 2023
Author: 
O..."
2023\11\20250618_114744_ادب اطفال کا تخلیقی عمل اور بچو ں کی نفسیاتی کشمکش.txt,سیاست,politics,Title: ادب اطفال کا تخلیقی عمل اور بچو ں کی نفسیاتی کشمکش (پوسٹ ماسٹر اور عید گاہ کے حوالے سے): ثاقب...
2023\11\20250618_114744_اردو کے تانیثی افسانوں میں احتجاجی عناصر_عشرت صبوح.txt,سیاست,politics,"Title: اردو کے تانیثی افسانوں میں احتجاجی عناصر:عشرت صبوحی

Published: -نومبر 02, 2023
Author: 
Orig..."
2023\11\20250618_114744_خواجہ غلام الثقلین کا سفرنامہ _روزنامچہ_ سیاحت__فی.txt,سیاست,politics,"Title: خواجہ غلام الثقلین کا سفرنامہ ’روزنامچۂ سیاحت‘:فیضان حیدر

Published: -نومبر 03, 2023
Author..."
2023\11\20250618_114748_صحت زبان وبیان اور اردو املا_ تابش مہدی.txt,سیاست,politics,"Title: صحت زبان وبیان اور اردو املا: تابش مہدی

Published: -نومبر 01, 2023
Author: 
Original URL: ht..."
2023\11\20250618_114748_وضع_ اصطلاحات_ مسائل و امکانات_صابر علی سیوانی.txt,سیاست,politics,"Title: وضعِ اصطلاحات: مسائل و امکانات:صابر علی سیوانی

Published: -نومبر 02, 2023
Author: 
Original ..."
2023\11\20250618_114753_خلائی افق کا ا_فتاب ہیں خواتین_ ا_سیہ خان.txt,سیاست,politics,"Title: خلائی افق کا آفتاب ہیں خواتین: آسیہ خان

Published: -اکتوبر 31, 2023
Author: 
Original URL:..."
2023\11\20250618_114753_سائنس میں مسلم خواتین_ ڈاکٹر روبینہ.txt,سیاست,politics,"Title: سائنس میں مسلم خواتین: ڈاکٹر روبینہ

Published: -اکتوبر 30, 2023
Author: 
Original URL: https..."
2023\11\20250618_114753_طباعت اور صحافت_ محمد مجید بیدار.txt,سیاست,politics,"Title: طباعت اور صحافت: محمد مجید بیدار

Published: -نومبر 01, 2023
Author: 
Original URL: https://n..."
2023\11\20250618_114757_اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر_.txt,سیاست,politics,"Title: اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر:ڈاکٹر گلشن مسرت

Published: -اکتوبر 26, 202..."
2023\11\20250618_114757_دبستان لکھنو_ کی چند ممتاز مرثیہ نگار خواتین_رانی .txt,سیاست,politics,"Title: دبستان لکھنؤ کی چند ممتاز مرثیہ نگار خواتین:رانی حفیظ

Published: -اکتوبر 27, 2023
Author: 
..."
2023\11\20250618_114757_منفرد زبان و بیان کا ناول __ریت سمادھی__ _زیبافارو.txt,سیاست,politics,"Title: منفرد زبان و بیان کا ناول ’’ریت سمادھی‘‘ :زیبافاروقی

Published: -اکتوبر 27, 2023
Author: 
Or..."
2023\11\20250618_121202_اخترالایمان کی مختصر نظمیں_ درخشاں انجم.txt,سیاست,politics,"Title: اخترالایمان کی مختصر نظمیں: درخشاں انجم

Published: -نومبر 23, 2023
Author: 
Original URL: ht..."
2023\11\20250618_121202_قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری_ثنا بانو.txt,سیاست,politics,"Title: قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری:ثنا بانو

Published: -نومبر 28, 2023
Author: 
Original UR..."
2023\11\20250618_121202_مشتاق احمد نوری کے افسانوں کا ا_ہنگ_ شبانہ عشرت.txt,سیاست,politics,"Title: مشتاق احمد نوری کے افسانوں کا آہنگ: شبانہ عشرت

Published: -نومبر 29, 2023
Author: 
Original..."
2023\11\20250618_121202_ناول _نوحہ گر_ کا بیانیاتی اسلوب_ انجم قدوائی.txt,سیاست,politics,"Title: ناول ’نوحہ گر‘ کا بیانیاتی اسلوب: انجم قدوائی

Published: -نومبر 30, 2023
Author: 
Original U..."
2023\11\20250618_121205_تامل ادب کے شاہکارـ_کوی کو _  عبدالرحمن _ شخصیت او.txt,سیاست,politics,"Title: تامل ادب کے شاہکارـ’کوی کو ‘  عبدالرحمن — شخصیت اور فن: یس۔جی۔ انیسہ بیگم

Published: -نومبر ..."
2023\11\20250618_121205_رشتوں کی مہک_ ڈاکٹر نغمہ جاوید ملک.txt,سیاست,politics,"Title: رشتوں کی مہک: ڈاکٹر نغمہ جاوید ملک

Published: -نومبر 21, 2023
Author: 
Original URL: https:/..."
2023\11\20250618_121205_لذت کش ا_لام کا شاعر_ سید فضل المتین چشتی_نورین عل.txt,سیاست,politics,"Title: لذت کش آلام کا شاعر: سید فضل المتین چشتی:نورین علی حق

Published: -نومبر 20, 2023
Author: 
O..."
2023\11\20250618_121209_استعماریت اور فرقہ وارانہ سیاست کی مزاحمت_ مولانا .txt,سیاست,politics,Title: استعماریت اور فرقہ وارانہ سیاست کی مزاحمت: مولانا آزاد اور ہندوستانی قوم کی تعمیر:مبصر: نایاب...
2023\11\20250618_121209_ناشاد اورنگ ا_بادی_ ساحر داؤد نگری.txt,سیاست,politics,"Title: ناشاد اورنگ آبادی: ساحر داؤد نگری

Published: -نومبر 17, 2023
Author: 
Original URL: https:/..."
2023\11\20250618_121209_گلابی اردو اور ملا رموزی _ولادت_ 15 جولائی 1896_ و.txt,سیاست,politics,"Title: گلابی اردو اور ملا رموزی (ولادت: 15 جولائی 1896، وفات: 1 جنوری 1952):مختار ٹونکی

Published: ..."
2023\11\20250618_121213_اردو میں تاریخی ناول نگاری کا ا_غاز_عمار شاہد.txt,سیاست,politics,"Title: اردو میں تاریخی ناول نگاری کا آغاز:عمار شاہد

Published: -نومبر 13, 2023
Author: 
Original U..."
2023\11\20250618_121213_تلنگانہ میں اردو کا منظرنامہ_شمس الہدی دریابادی.txt,سیاست,politics,"Title: تلنگانہ میں اردو کا منظرنامہ:شمس الہدی دریابادی

Published: -نومبر 15, 2023
Author: 
Original..."
2023\11\20250618_121213_محقق قاضی عبدالودود_عارف حسن وسطوی.txt,سیاست,politics,"Title: محقق قاضی عبدالودود:عارف حسن وسطوی

Published: -نومبر 14, 2023
Author: 
Original URL: https:/..."
2023\11\20250618_121217_عہد_ میر کا گمنام شاعر_مرمت خاں مرمت_سیفی سرونجی.txt,سیاست,politics,"Title: عہدِ میر کا گمنام شاعر:مرمت خاں مرمت:سیفی سرونجی

Published: -نومبر 08, 2023
Author: 
Origina..."
2023\11\20250618_121217_ماحولیاتی تحفظ اور پائیدار ترقی کے لیے طرز_ حیات م.txt,سیاست,politics,"Title: ماحولیاتی تحفظ اور پائیدار ترقی کے لیے طرزِ حیات میں تبدیلی:آفتاب عالم

Published: -نومبر 10,..."
